,EURUSD Curncy,EURUSD Curncy,EURUSD Curncy,EURUSD Curncy
,high,low,open,last_price
21/01/1977,1.2012,1.2012,1.2012,1.2012
24/01/1977,1.1968,1.1968,1.1968,1.1968
25/01/1977,1.1932,1.1932,1.1932,1.1932
26/01/1977,1.194,1.194,1.194,1.194
27/01/1977,1.1945,1.1945,1.1945,1.1945
28/01/1977,1.1955,1.1955,1.1955,1.1955
31/01/1977,1.1985,1.1985,1.1985,1.1985
01/02/1977,1.1978,1.1978,1.1978,1.1978
02/02/1977,1.1963,1.1963,1.1963,1.1963
03/02/1977,1.1959,1.1959,1.1959,1.1959
04/02/1977,1.1957,1.1957,1.1957,1.1957
07/02/1977,1.1976,1.1976,1.1976,1.1976
08/02/1977,1.1979,1.1979,1.1979,1.1979
09/02/1977,1.1995,1.1995,1.1995,1.1995
10/02/1977,1.1993,1.1993,1.1993,1.1993
11/02/1977,1.1998,1.1998,1.1998,1.1998
14/02/1977,1.2034,1.2034,1.2034,1.2034
15/02/1977,1.2014,1.2014,1.2014,1.2014
16/02/1977,1.2012,1.2012,1.2012,1.2012
17/02/1977,1.2012,1.2012,1.2012,1.2012
18/02/1977,1.2018,1.2018,1.2018,1.2018
21/02/1977,1.2028,1.2028,1.2028,1.2028
22/02/1977,1.2021,1.2021,1.2021,1.2021
23/02/1977,1.2019,1.2019,1.2019,1.2019
24/02/1977,1.1996,1.1996,1.1996,1.1996
25/02/1977,1.2025,1.2025,1.2025,1.2025
28/02/1977,1.2032,1.2032,1.2032,1.2032
01/03/1977,1.2008,1.2008,1.2008,1.2008
02/03/1977,1.2014,1.2014,1.2014,1.2014
03/03/1977,1.2019,1.2019,1.2019,1.2019
04/03/1977,1.2014,1.2014,1.2014,1.2014
07/03/1977,1.2003,1.2003,1.2003,1.2003
08/03/1977,1.2001,1.2001,1.2001,1.2001
09/03/1977,1.199,1.199,1.199,1.199
10/03/1977,1.1988,1.1988,1.1988,1.1988
11/03/1977,1.1988,1.1988,1.1988,1.1988
14/03/1977,1.1988,1.1988,1.1988,1.1988
15/03/1977,1.199,1.199,1.199,1.199
16/03/1977,1.2001,1.2001,1.2001,1.2001
17/03/1977,1.2005,1.2005,1.2005,1.2005
18/03/1977,1.2006,1.2006,1.2006,1.2006
21/03/1977,1.2009,1.2009,1.2009,1.2009
22/03/1977,1.2012,1.2012,1.2012,1.2012
23/03/1977,1.2018,1.2018,1.2018,1.2018
24/03/1977,1.2014,1.2014,1.2014,1.2014
25/03/1977,1.2009,1.2009,1.2009,1.2009
28/03/1977,1.2018,1.2018,1.2018,1.2018
29/03/1977,1.2016,1.2016,1.2016,1.2016
30/03/1977,1.2016,1.2016,1.2016,1.2016
31/03/1977,1.2015,1.2015,1.2015,1.2015
01/04/1977,1.2009,1.2009,1.2009,1.2009
04/04/1977,1.2012,1.2012,1.2012,1.2012
05/04/1977,1.2012,1.2012,1.2012,1.2012
06/04/1977,1.2012,1.2012,1.2012,1.2012
07/04/1977,1.2018,1.2018,1.2018,1.2018
12/04/1977,1.2041,1.2041,1.2041,1.2041
13/04/1977,1.2073,1.2073,1.2073,1.2073
14/04/1977,1.206,1.206,1.206,1.206
15/04/1977,1.2063,1.2063,1.2063,1.2063
18/04/1977,1.2074,1.2074,1.2074,1.2074
19/04/1977,1.2077,1.2077,1.2077,1.2077
20/04/1977,1.2056,1.2056,1.2056,1.2056
21/04/1977,1.206,1.206,1.206,1.206
22/04/1977,1.206,1.206,1.206,1.206
25/04/1977,1.2077,1.2077,1.2077,1.2077
26/04/1977,1.207,1.207,1.207,1.207
27/04/1977,1.2093,1.2093,1.2093,1.2093
28/04/1977,1.2107,1.2107,1.2107,1.2107
29/04/1977,1.2118,1.2118,1.2118,1.2118
02/05/1977,1.2114,1.2114,1.2114,1.2114
03/05/1977,1.209,1.209,1.209,1.209
04/05/1977,1.2136,1.2136,1.2136,1.2136
05/05/1977,1.2132,1.2132,1.2132,1.2132
06/05/1977,1.2121,1.2121,1.2121,1.2121
09/05/1977,1.2098,1.2098,1.2098,1.2098
10/05/1977,1.209,1.209,1.209,1.209
11/05/1977,1.206,1.206,1.206,1.206
12/05/1977,1.2067,1.2067,1.2067,1.2067
13/05/1977,1.209,1.209,1.209,1.209
16/05/1977,1.2086,1.2086,1.2086,1.2086
17/05/1977,1.2099,1.2099,1.2099,1.2099
18/05/1977,1.2108,1.2108,1.2108,1.2108
19/05/1977,1.211,1.211,1.211,1.211
20/05/1977,1.2098,1.2098,1.2098,1.2098
23/05/1977,1.2089,1.2089,1.2089,1.2089
24/05/1977,1.2093,1.2093,1.2093,1.2093
25/05/1977,1.211,1.211,1.211,1.211
26/05/1977,1.2114,1.2114,1.2114,1.2114
27/05/1977,1.2101,1.2101,1.2101,1.2101
31/05/1977,1.2107,1.2107,1.2107,1.2107
01/06/1977,1.2105,1.2105,1.2105,1.2105
02/06/1977,1.2115,1.2115,1.2115,1.2115
03/06/1977,1.2107,1.2107,1.2107,1.2107
06/06/1977,1.2107,1.2107,1.2107,1.2107
08/06/1977,1.2099,1.2099,1.2099,1.2099
09/06/1977,1.2099,1.2099,1.2099,1.2099
10/06/1977,1.2098,1.2098,1.2098,1.2098
13/06/1977,1.2101,1.2101,1.2101,1.2101
14/06/1977,1.2102,1.2102,1.2102,1.2102
15/06/1977,1.2102,1.2102,1.2102,1.2102
16/06/1977,1.2102,1.2102,1.2102,1.2102
17/06/1977,1.2092,1.2092,1.2092,1.2092
20/06/1977,1.2086,1.2086,1.2086,1.2086
21/06/1977,1.2089,1.2089,1.2089,1.2089
22/06/1977,1.2089,1.2089,1.2089,1.2089
23/06/1977,1.2095,1.2095,1.2095,1.2095
24/06/1977,1.209,1.209,1.209,1.209
27/06/1977,1.2095,1.2095,1.2095,1.2095
28/06/1977,1.2096,1.2096,1.2096,1.2096
29/06/1977,1.2145,1.2145,1.2145,1.2145
30/06/1977,1.2143,1.2143,1.2143,1.2143
01/07/1977,1.2145,1.2145,1.2145,1.2145
04/07/1977,1.2219,1.2219,1.2219,1.2219
05/07/1977,1.2234,1.2234,1.2234,1.2234
06/07/1977,1.2222,1.2222,1.2222,1.2222
07/07/1977,1.2255,1.2255,1.2255,1.2255
08/07/1977,1.2247,1.2247,1.2247,1.2247
11/07/1977,1.2314,1.2314,1.2314,1.2314
12/07/1977,1.2115,1.2115,1.2115,1.2115
13/07/1977,1.2142,1.2142,1.2142,1.2142
14/07/1977,1.2117,1.2117,1.2117,1.2117
15/07/1977,1.2139,1.2139,1.2139,1.2139
18/07/1977,1.2185,1.2185,1.2185,1.2185
19/07/1977,1.2209,1.2209,1.2209,1.2209
20/07/1977,1.2238,1.2238,1.2238,1.2238
21/07/1977,1.2226,1.2226,1.2226,1.2226
22/07/1977,1.2243,1.2243,1.2243,1.2243
25/07/1977,1.229,1.229,1.229,1.229
26/07/1977,1.2302,1.2302,1.2302,1.2302
27/07/1977,1.2259,1.2259,1.2259,1.2259
28/07/1977,1.2218,1.2218,1.2218,1.2218
29/07/1977,1.2134,1.2134,1.2134,1.2134
01/08/1977,1.2115,1.2115,1.2115,1.2115
02/08/1977,1.216,1.216,1.216,1.216
03/08/1977,1.2176,1.2176,1.2176,1.2176
04/08/1977,1.214,1.214,1.214,1.214
05/08/1977,1.2148,1.2148,1.2148,1.2148
08/08/1977,1.2083,1.2083,1.2083,1.2083
09/08/1977,1.2104,1.2104,1.2104,1.2104
10/08/1977,1.207,1.207,1.207,1.207
11/08/1977,1.2083,1.2083,1.2083,1.2083
12/08/1977,1.2035,1.2035,1.2035,1.2035
15/08/1977,1.2022,1.2022,1.2022,1.2022
16/08/1977,1.1986,1.1986,1.1986,1.1986
17/08/1977,1.2015,1.2015,1.2015,1.2015
18/08/1977,1.2032,1.2032,1.2032,1.2032
19/08/1977,1.2034,1.2034,1.2034,1.2034
22/08/1977,1.2061,1.2061,1.2061,1.2061
23/08/1977,1.2066,1.2066,1.2066,1.2066
24/08/1977,1.2108,1.2108,1.2108,1.2108
25/08/1977,1.2076,1.2076,1.2076,1.2076
26/08/1977,1.2076,1.2076,1.2076,1.2076
30/08/1977,1.2041,1.2041,1.2041,1.2041
31/08/1977,1.2066,1.2066,1.2066,1.2066
01/09/1977,1.2053,1.2053,1.2053,1.2053
02/09/1977,1.205,1.205,1.205,1.205
05/09/1977,1.2031,1.2031,1.2031,1.2031
06/09/1977,1.2032,1.2032,1.2032,1.2032
07/09/1977,1.2056,1.2056,1.2056,1.2056
08/09/1977,1.2032,1.2032,1.2032,1.2032
09/09/1977,1.2018,1.2018,1.2018,1.2018
12/09/1977,1.2002,1.2002,1.2002,1.2002
13/09/1977,1.2002,1.2002,1.2002,1.2002
14/09/1977,1.1986,1.1986,1.1986,1.1986
15/09/1977,1.2005,1.2005,1.2005,1.2005
16/09/1977,1.2002,1.2002,1.2002,1.2002
19/09/1977,1.2012,1.2012,1.2012,1.2012
20/09/1977,1.2015,1.2015,1.2015,1.2015
21/09/1977,1.2022,1.2022,1.2022,1.2022
22/09/1977,1.2014,1.2014,1.2014,1.2014
23/09/1977,1.2002,1.2002,1.2002,1.2002
26/09/1977,1.2008,1.2008,1.2008,1.2008
27/09/1977,1.199,1.199,1.199,1.199
28/09/1977,1.2002,1.2002,1.2002,1.2002
29/09/1977,1.2021,1.2021,1.2021,1.2021
30/09/1977,1.2074,1.2074,1.2074,1.2074
03/10/1977,1.214,1.214,1.214,1.214
04/10/1977,1.2102,1.2102,1.2102,1.2102
05/10/1977,1.2105,1.2105,1.2105,1.2105
06/10/1977,1.2134,1.2134,1.2134,1.2134
07/10/1977,1.2132,1.2132,1.2132,1.2132
10/10/1977,1.2127,1.2127,1.2127,1.2127
11/10/1977,1.2101,1.2101,1.2101,1.2101
12/10/1977,1.2133,1.2133,1.2133,1.2133
13/10/1977,1.2158,1.2158,1.2158,1.2158
14/10/1977,1.2183,1.2183,1.2183,1.2183
17/10/1977,1.2234,1.2234,1.2234,1.2234
18/10/1977,1.2226,1.2226,1.2226,1.2226
19/10/1977,1.2223,1.2223,1.2223,1.2223
20/10/1977,1.2186,1.2186,1.2186,1.2186
21/10/1977,1.2198,1.2198,1.2198,1.2198
24/10/1977,1.2234,1.2234,1.2234,1.2234
25/10/1977,1.2222,1.2222,1.2222,1.2222
26/10/1977,1.2228,1.2228,1.2228,1.2228
27/10/1977,1.2213,1.2213,1.2213,1.2213
28/10/1977,1.2229,1.2229,1.2229,1.2229
31/10/1977,1.2264,1.2264,1.2264,1.2264
01/11/1977,1.2323,1.2323,1.2323,1.2323
02/11/1977,1.229,1.229,1.229,1.229
03/11/1977,1.2288,1.2288,1.2288,1.2288
04/11/1977,1.2249,1.2249,1.2249,1.2249
07/11/1977,1.224,1.224,1.224,1.224
08/11/1977,1.2237,1.2237,1.2237,1.2237
09/11/1977,1.2215,1.2215,1.2215,1.2215
10/11/1977,1.2238,1.2238,1.2238,1.2238
11/11/1977,1.2243,1.2243,1.2243,1.2243
14/11/1977,1.2273,1.2273,1.2273,1.2273
15/11/1977,1.2259,1.2259,1.2259,1.2259
16/11/1977,1.2268,1.2268,1.2268,1.2268
17/11/1977,1.2267,1.2267,1.2267,1.2267
18/11/1977,1.2284,1.2284,1.2284,1.2284
21/11/1977,1.2299,1.2299,1.2299,1.2299
22/11/1977,1.2302,1.2302,1.2302,1.2302
23/11/1977,1.2317,1.2317,1.2317,1.2317
24/11/1977,1.235,1.235,1.235,1.235
25/11/1977,1.2366,1.2366,1.2366,1.2366
28/11/1977,1.2375,1.2375,1.2375,1.2375
29/11/1977,1.2341,1.2341,1.2341,1.2341
30/11/1977,1.2324,1.2324,1.2324,1.2324
01/12/1977,1.2375,1.2375,1.2375,1.2375
02/12/1977,1.2337,1.2337,1.2337,1.2337
05/12/1977,1.2461,1.2461,1.2461,1.2461
06/12/1977,1.2497,1.2497,1.2497,1.2497
07/12/1977,1.253,1.253,1.253,1.253
08/12/1977,1.2511,1.2511,1.2511,1.2511
09/12/1977,1.245,1.245,1.245,1.245
12/12/1977,1.2508,1.2508,1.2508,1.2508
13/12/1977,1.2596,1.2596,1.2596,1.2596
14/12/1977,1.2671,1.2671,1.2671,1.2671
15/12/1977,1.2609,1.2609,1.2609,1.2609
16/12/1977,1.266,1.266,1.266,1.266
19/12/1977,1.2745,1.2745,1.2745,1.2745
20/12/1977,1.2781,1.2781,1.2781,1.2781
21/12/1977,1.277,1.277,1.277,1.277
22/12/1977,1.2622,1.2622,1.2622,1.2622
23/12/1977,1.2636,1.2636,1.2636,1.2636
28/12/1977,1.276,1.276,1.276,1.276
29/12/1977,1.2858,1.2858,1.2858,1.2858
30/12/1977,1.2892,1.2892,1.2892,1.2892
03/01/1978,1.3016,1.3016,1.3016,1.3016
04/01/1978,1.3067,1.3067,1.3067,1.3067
05/01/1978,1.2671,1.2671,1.2671,1.2671
06/01/1978,1.2757,1.2757,1.2757,1.2757
09/01/1978,1.2721,1.2721,1.2721,1.2721
10/01/1978,1.2741,1.2741,1.2741,1.2741
11/01/1978,1.2837,1.2837,1.2837,1.2837
12/01/1978,1.287,1.287,1.287,1.287
13/01/1978,1.2791,1.2791,1.2791,1.2791
16/01/1978,1.2807,1.2807,1.2807,1.2807
17/01/1978,1.2744,1.2744,1.2744,1.2744
18/01/1978,1.2744,1.2744,1.2744,1.2744
19/01/1978,1.2773,1.2773,1.2773,1.2773
20/01/1978,1.2794,1.2794,1.2794,1.2794
23/01/1978,1.2842,1.2842,1.2842,1.2842
24/01/1978,1.286,1.286,1.286,1.286
25/01/1978,1.2902,1.2902,1.2902,1.2902
26/01/1978,1.2882,1.2882,1.2882,1.2882
27/01/1978,1.2855,1.2855,1.2855,1.2855
30/01/1978,1.2822,1.2822,1.2822,1.2822
31/01/1978,1.2863,1.2863,1.2863,1.2863
01/02/1978,1.2814,1.2814,1.2814,1.2814
02/02/1978,1.2789,1.2789,1.2789,1.2789
03/02/1978,1.2762,1.2762,1.2762,1.2762
06/02/1978,1.2762,1.2762,1.2762,1.2762
07/02/1978,1.2757,1.2757,1.2757,1.2757
08/02/1978,1.2781,1.2781,1.2781,1.2781
09/02/1978,1.2762,1.2762,1.2762,1.2762
10/02/1978,1.2778,1.2778,1.2778,1.2778
13/02/1978,1.2817,1.2817,1.2817,1.2817
14/02/1978,1.2878,1.2878,1.2878,1.2878
15/02/1978,1.2878,1.2878,1.2878,1.2878
16/02/1978,1.293,1.293,1.293,1.293
17/02/1978,1.2967,1.2967,1.2967,1.2967
20/02/1978,1.3098,1.3098,1.3098,1.3098
21/02/1978,1.3038,1.3038,1.3038,1.3038
22/02/1978,1.3055,1.3055,1.3055,1.3055
23/02/1978,1.3153,1.3153,1.3153,1.3153
24/02/1978,1.3103,1.3103,1.3103,1.3103
27/02/1978,1.3024,1.3024,1.3024,1.3024
28/02/1978,1.3135,1.3135,1.3135,1.3135
01/03/1978,1.3203,1.3203,1.3203,1.3203
02/03/1978,1.3224,1.3224,1.3224,1.3224
03/03/1978,1.3132,1.3132,1.3132,1.3132
06/03/1978,1.3125,1.3125,1.3125,1.3125
07/03/1978,1.317,1.317,1.317,1.317
08/03/1978,1.316,1.316,1.316,1.316
09/03/1978,1.3084,1.3084,1.3084,1.3084
10/03/1978,1.2965,1.2965,1.2965,1.2965
13/03/1978,1.3031,1.3031,1.3031,1.3031
14/03/1978,1.3062,1.3062,1.3062,1.3062
15/03/1978,1.3074,1.3074,1.3074,1.3074
16/03/1978,1.3142,1.3142,1.3142,1.3142
17/03/1978,1.3132,1.3132,1.3132,1.3132
20/03/1978,1.3161,1.3161,1.3161,1.3161
21/03/1978,1.3099,1.3099,1.3099,1.3099
22/03/1978,1.312,1.312,1.312,1.312
23/03/1978,1.3139,1.3139,1.3139,1.3139
28/03/1978,1.3215,1.3215,1.3215,1.3215
29/03/1978,1.3228,1.3228,1.3228,1.3228
30/03/1978,1.3214,1.3214,1.3214,1.3214
31/03/1978,1.3323,1.3323,1.3323,1.3323
03/04/1978,1.3333,1.3333,1.3333,1.3333
04/04/1978,1.3263,1.3263,1.3263,1.3263
05/04/1978,1.3284,1.3284,1.3284,1.3284
06/04/1978,1.3309,1.3309,1.3309,1.3309
07/04/1978,1.3312,1.3312,1.3312,1.3312
10/04/1978,1.3341,1.3341,1.3341,1.3341
11/04/1978,1.3312,1.3312,1.3312,1.3312
12/04/1978,1.3325,1.3325,1.3325,1.3325
13/04/1978,1.3287,1.3287,1.3287,1.3287
14/04/1978,1.3249,1.3249,1.3249,1.3249
17/04/1978,1.3161,1.3161,1.3161,1.3161
18/04/1978,1.3134,1.3134,1.3134,1.3134
19/04/1978,1.3148,1.3148,1.3148,1.3148
20/04/1978,1.2975,1.2975,1.2975,1.2975
21/04/1978,1.298,1.298,1.298,1.298
24/04/1978,1.297,1.297,1.297,1.297
25/04/1978,1.2984,1.2984,1.2984,1.2984
26/04/1978,1.297,1.297,1.297,1.297
27/04/1978,1.3038,1.3038,1.3038,1.3038
28/04/1978,1.3026,1.3026,1.3026,1.3026
02/05/1978,1.2972,1.2972,1.2972,1.2972
03/05/1978,1.2979,1.2979,1.2979,1.2979
04/05/1978,1.3034,1.3034,1.3034,1.3034
05/05/1978,1.3002,1.3002,1.3002,1.3002
08/05/1978,1.2927,1.2927,1.2927,1.2927
09/05/1978,1.2887,1.2887,1.2887,1.2887
10/05/1978,1.292,1.292,1.292,1.292
11/05/1978,1.2875,1.2875,1.2875,1.2875
12/05/1978,1.2827,1.2827,1.2827,1.2827
15/05/1978,1.2786,1.2786,1.2786,1.2786
16/05/1978,1.2721,1.2721,1.2721,1.2721
17/05/1978,1.2716,1.2716,1.2716,1.2716
18/05/1978,1.2849,1.2849,1.2849,1.2849
19/05/1978,1.2809,1.2809,1.2809,1.2809
22/05/1978,1.2747,1.2747,1.2747,1.2747
23/05/1978,1.2741,1.2741,1.2741,1.2741
24/05/1978,1.2754,1.2754,1.2754,1.2754
25/05/1978,1.278,1.278,1.278,1.278
26/05/1978,1.2785,1.2785,1.2785,1.2785
30/05/1978,1.2837,1.2837,1.2837,1.2837
31/05/1978,1.2935,1.2935,1.2935,1.2935
01/06/1978,1.2943,1.2943,1.2943,1.2943
02/06/1978,1.2982,1.2982,1.2982,1.2982
05/06/1978,1.294,1.294,1.294,1.294
06/06/1978,1.2928,1.2928,1.2928,1.2928
07/06/1978,1.2958,1.2958,1.2958,1.2958
08/06/1978,1.2977,1.2977,1.2977,1.2977
09/06/1978,1.2958,1.2958,1.2958,1.2958
12/06/1978,1.2994,1.2994,1.2994,1.2994
13/06/1978,1.2992,1.2992,1.2992,1.2992
14/06/1978,1.299,1.299,1.299,1.299
15/06/1978,1.294,1.294,1.294,1.294
16/06/1978,1.2943,1.2943,1.2943,1.2943
19/06/1978,1.2957,1.2957,1.2957,1.2957
20/06/1978,1.2997,1.2997,1.2997,1.2997
21/06/1978,1.3041,1.3041,1.3041,1.3041
22/06/1978,1.2975,1.2975,1.2975,1.2975
23/06/1978,1.3038,1.3038,1.3038,1.3038
26/06/1978,1.3048,1.3048,1.3048,1.3048
27/06/1978,1.3038,1.3038,1.3038,1.3038
28/06/1978,1.307,1.307,1.307,1.307
29/06/1978,1.3075,1.3075,1.3075,1.3075
30/06/1978,1.3091,1.3091,1.3091,1.3091
03/07/1978,1.3141,1.3141,1.3141,1.3141
04/07/1978,1.3254,1.3254,1.3254,1.3254
05/07/1978,1.3231,1.3231,1.3231,1.3231
06/07/1978,1.313,1.313,1.313,1.313
07/07/1978,1.3196,1.3196,1.3196,1.3196
10/07/1978,1.328,1.328,1.328,1.328
11/07/1978,1.3228,1.3228,1.3228,1.3228
12/07/1978,1.3193,1.3193,1.3193,1.3193
13/07/1978,1.3219,1.3219,1.3219,1.3219
14/07/1978,1.3193,1.3193,1.3193,1.3193
17/07/1978,1.3149,1.3149,1.3149,1.3149
18/07/1978,1.3151,1.3151,1.3151,1.3151
19/07/1978,1.3187,1.3187,1.3187,1.3187
20/07/1978,1.3205,1.3205,1.3205,1.3205
21/07/1978,1.3238,1.3238,1.3238,1.3238
24/07/1978,1.3309,1.3309,1.3309,1.3309
25/07/1978,1.3275,1.3275,1.3275,1.3275
26/07/1978,1.3242,1.3242,1.3242,1.3242
27/07/1978,1.3233,1.3233,1.3233,1.3233
28/07/1978,1.3321,1.3321,1.3321,1.3321
31/07/1978,1.3335,1.3335,1.3335,1.3335
01/08/1978,1.3358,1.3358,1.3358,1.3358
02/08/1978,1.3348,1.3348,1.3348,1.3348
03/08/1978,1.3357,1.3357,1.3357,1.3357
04/08/1978,1.3376,1.3376,1.3376,1.3376
07/08/1978,1.3455,1.3455,1.3455,1.3455
08/08/1978,1.3539,1.3539,1.3539,1.3539
09/08/1978,1.3605,1.3605,1.3605,1.3605
10/08/1978,1.3635,1.3635,1.3635,1.3635
11/08/1978,1.3716,1.3716,1.3716,1.3716
14/08/1978,1.3868,1.3868,1.3868,1.3868
15/08/1978,1.3879,1.3879,1.3879,1.3879
16/08/1978,1.3872,1.3872,1.3872,1.3872
17/08/1978,1.3576,1.3576,1.3576,1.3576
18/08/1978,1.3643,1.3643,1.3643,1.3643
21/08/1978,1.3477,1.3477,1.3477,1.3477
22/08/1978,1.3528,1.3528,1.3528,1.3528
23/08/1978,1.3484,1.3484,1.3484,1.3484
24/08/1978,1.3515,1.3515,1.3515,1.3515
25/08/1978,1.3443,1.3443,1.3443,1.3443
29/08/1978,1.3517,1.3517,1.3517,1.3517
30/08/1978,1.3569,1.3569,1.3569,1.3569
31/08/1978,1.3585,1.3585,1.3585,1.3585
01/09/1978,1.3617,1.3617,1.3617,1.3617
04/09/1978,1.3672,1.3672,1.3672,1.3672
05/09/1978,1.363,1.363,1.363,1.363
06/09/1978,1.3641,1.3641,1.3641,1.3641
07/09/1978,1.3581,1.3581,1.3581,1.3581
08/09/1978,1.3539,1.3539,1.3539,1.3539
11/09/1978,1.3512,1.3512,1.3512,1.3512
12/09/1978,1.3548,1.3548,1.3548,1.3548
13/09/1978,1.3635,1.3635,1.3635,1.3635
14/09/1978,1.3593,1.3593,1.3593,1.3593
15/09/1978,1.363,1.363,1.363,1.363
18/09/1978,1.362,1.362,1.362,1.362
19/09/1978,1.3637,1.3637,1.3637,1.3637
20/09/1978,1.3702,1.3702,1.3702,1.3702
21/09/1978,1.3757,1.3757,1.3757,1.3757
22/09/1978,1.3734,1.3734,1.3734,1.3734
25/09/1978,1.3797,1.3797,1.3797,1.3797
26/09/1978,1.3768,1.3768,1.3768,1.3768
27/09/1978,1.3806,1.3806,1.3806,1.3806
28/09/1978,1.3822,1.3822,1.3822,1.3822
29/09/1978,1.385,1.385,1.385,1.385
02/10/1978,1.3866,1.3866,1.3866,1.3866
03/10/1978,1.3967,1.3967,1.3967,1.3967
04/10/1978,1.4049,1.4049,1.4049,1.4049
05/10/1978,1.4071,1.4071,1.4071,1.4071
06/10/1978,1.4039,1.4039,1.4039,1.4039
09/10/1978,1.4037,1.4037,1.4037,1.4037
10/10/1978,1.4073,1.4073,1.4073,1.4073
11/10/1978,1.4225,1.4225,1.4225,1.4225
12/10/1978,1.4213,1.4213,1.4213,1.4213
13/10/1978,1.4259,1.4259,1.4259,1.4259
16/10/1978,1.4233,1.4233,1.4233,1.4233
17/10/1978,1.4384,1.4384,1.4384,1.4384
18/10/1978,1.4409,1.4409,1.4409,1.4409
19/10/1978,1.438,1.438,1.438,1.438
20/10/1978,1.4535,1.4535,1.4535,1.4535
23/10/1978,1.4586,1.4586,1.4586,1.4586
24/10/1978,1.4577,1.4577,1.4577,1.4577
25/10/1978,1.4738,1.4738,1.4738,1.4738
26/10/1978,1.4905,1.4905,1.4905,1.4905
27/10/1978,1.493,1.493,1.493,1.493
30/10/1978,1.52,1.52,1.52,1.52
31/10/1978,1.5117,1.5117,1.5117,1.5117
01/11/1978,1.4374,1.4374,1.4374,1.4374
02/11/1978,1.4176,1.4176,1.4176,1.4176
03/11/1978,1.4047,1.4047,1.4047,1.4047
06/11/1978,1.3978,1.3978,1.3978,1.3978
07/11/1978,1.3996,1.3996,1.3996,1.3996
08/11/1978,1.4108,1.4108,1.4108,1.4108
09/11/1978,1.4096,1.4096,1.4096,1.4096
10/11/1978,1.4055,1.4055,1.4055,1.4055
13/11/1978,1.412,1.412,1.412,1.412
14/11/1978,1.4049,1.4049,1.4049,1.4049
15/11/1978,1.4004,1.4004,1.4004,1.4004
16/11/1978,1.3889,1.3889,1.3889,1.3889
17/11/1978,1.3818,1.3818,1.3818,1.3818
20/11/1978,1.3719,1.3719,1.3719,1.3719
21/11/1978,1.3793,1.3793,1.3793,1.3793
22/11/1978,1.378,1.378,1.378,1.378
23/11/1978,1.381,1.381,1.381,1.381
24/11/1978,1.378,1.378,1.378,1.378
27/11/1978,1.3734,1.3734,1.3734,1.3734
28/11/1978,1.3761,1.3761,1.3761,1.3761
29/11/1978,1.3801,1.3801,1.3801,1.3801
30/11/1978,1.3765,1.3765,1.3765,1.3765
01/12/1978,1.3774,1.3774,1.3774,1.3774
04/12/1978,1.3776,1.3776,1.3776,1.3776
05/12/1978,1.3799,1.3799,1.3799,1.3799
06/12/1978,1.3818,1.3818,1.3818,1.3818
07/12/1978,1.3806,1.3806,1.3806,1.3806
08/12/1978,1.3841,1.3841,1.3841,1.3841
11/12/1978,1.392,1.392,1.392,1.392
12/12/1978,1.3893,1.3893,1.3893,1.3893
13/12/1978,1.3868,1.3868,1.3868,1.3868
14/12/1978,1.3932,1.3932,1.3932,1.3932
15/12/1978,1.3965,1.3965,1.3965,1.3965
18/12/1978,1.4209,1.4209,1.4209,1.4209
19/12/1978,1.4341,1.4341,1.4341,1.4341
20/12/1978,1.4355,1.4355,1.4355,1.4355
21/12/1978,1.419,1.419,1.419,1.419
22/12/1978,1.4213,1.4213,1.4213,1.4213
27/12/1978,1.4436,1.4436,1.4436,1.4436
28/12/1978,1.4376,1.4376,1.4376,1.4376
29/12/1978,1.4455,1.4455,1.4455,1.4455
02/01/1979,1.4503,1.4503,1.4503,1.4503
03/01/1979,1.4259,1.4259,1.4259,1.4259
04/01/1979,1.4251,1.4251,1.4251,1.4251
05/01/1979,1.4282,1.4282,1.4282,1.4282
08/01/1979,1.4333,1.4333,1.4333,1.4333
09/01/1979,1.4329,1.4329,1.4329,1.4329
10/01/1979,1.4253,1.4253,1.4253,1.4253
11/01/1979,1.4229,1.4229,1.4229,1.4229
12/01/1979,1.4193,1.4193,1.4193,1.4193
15/01/1979,1.4193,1.4193,1.4193,1.4193
16/01/1979,1.4253,1.4253,1.4253,1.4253
17/01/1979,1.4296,1.4296,1.4296,1.4296
18/01/1979,1.4353,1.4353,1.4353,1.4353
19/01/1979,1.4304,1.4304,1.4304,1.4304
22/01/1979,1.43,1.43,1.43,1.43
23/01/1979,1.4267,1.4267,1.4267,1.4267
24/01/1979,1.4298,1.4298,1.4298,1.4298
25/01/1979,1.4211,1.4211,1.4211,1.4211
26/01/1979,1.4239,1.4239,1.4239,1.4239
29/01/1979,1.4182,1.4182,1.4182,1.4182
30/01/1979,1.418,1.418,1.418,1.418
31/01/1979,1.4138,1.4138,1.4138,1.4138
01/02/1979,1.4035,1.4035,1.4035,1.4035
02/02/1979,1.4023,1.4023,1.4023,1.4023
05/02/1979,1.4158,1.4158,1.4158,1.4158
06/02/1979,1.418,1.418,1.418,1.418
07/02/1979,1.4316,1.4316,1.4316,1.4316
08/02/1979,1.4274,1.4274,1.4274,1.4274
09/02/1979,1.4278,1.4278,1.4278,1.4278
12/02/1979,1.4253,1.4253,1.4253,1.4253
13/02/1979,1.4197,1.4197,1.4197,1.4197
14/02/1979,1.4211,1.4211,1.4211,1.4211
15/02/1979,1.4231,1.4231,1.4231,1.4231
16/02/1979,1.4221,1.4221,1.4221,1.4221
