,EURUSD Curncy,EURUSD Curncy,EURUSD Curncy,EURUSD Curncy
,high,low,open,last_price
1976-12-08,1.2061,1.2061,1.2061,1.2061
1976-12-09,1.2069,1.2069,1.2069,1.2069
1976-12-10,1.2072,1.2072,1.2072,1.2072
1976-12-13,1.2069,1.2069,1.2069,1.2069
1976-12-14,1.2079,1.2079,1.2079,1.2079
1976-12-15,1.2076,1.2076,1.2076,1.2076
1976-12-16,1.2098,1.2098,1.2098,1.2098
1976-12-17,1.2102,1.2102,1.2102,1.2102
1976-12-20,1.2149,1.2149,1.2149,1.2149
1976-12-21,1.2152,1.2152,1.2152,1.2152
1976-12-22,1.2158,1.2158,1.2158,1.2158
1976-12-23,1.2146,1.2146,1.2146,1.2146
1976-12-24,1.2139,1.2139,1.2139,1.2139
1976-12-29,1.2183,1.2183,1.2183,1.2183
1976-12-30,1.2174,1.2174,1.2174,1.2174
1976-12-31,1.2171,1.2171,1.2171,1.2171
1977-01-04,1.2229,1.2229,1.2229,1.2229
1977-01-05,1.2213,1.2213,1.2213,1.2213
1977-01-06,1.2192,1.2192,1.2192,1.2192
1977-01-07,1.2147999999999999,1.2147999999999999,1.2147999999999999,1.2147999999999999
1977-01-10,1.2064,1.2064,1.2064,1.2064
1977-01-11,1.2088,1.2088,1.2088,1.2088
1977-01-12,1.2093,1.2093,1.2093,1.2093
1977-01-13,1.2048,1.2048,1.2048,1.2048
1977-01-14,1.2031,1.2031,1.2031,1.2031
1977-01-17,1.2027,1.2027,1.2027,1.2027
1977-01-18,1.2008,1.2008,1.2008,1.2008
1977-01-19,1.1988,1.1988,1.1988,1.1988
1977-01-20,1.2005,1.2005,1.2005,1.2005
1977-01-21,1.2012,1.2012,1.2012,1.2012
1977-01-24,1.1968,1.1968,1.1968,1.1968
1977-01-25,1.1932,1.1932,1.1932,1.1932
1977-01-26,1.194,1.194,1.194,1.194
1977-01-27,1.1945000000000001,1.1945000000000001,1.1945000000000001,1.1945000000000001
1977-01-28,1.1955,1.1955,1.1955,1.1955
1977-01-31,1.1985000000000001,1.1985000000000001,1.1985000000000001,1.1985000000000001
1977-02-01,1.1978,1.1978,1.1978,1.1978
1977-02-02,1.1963,1.1963,1.1963,1.1963
1977-02-03,1.1959,1.1959,1.1959,1.1959
1977-02-04,1.1957,1.1957,1.1957,1.1957
1977-02-07,1.1976,1.1976,1.1976,1.1976
1977-02-08,1.1979,1.1979,1.1979,1.1979
1977-02-09,1.1995,1.1995,1.1995,1.1995
1977-02-10,1.1993,1.1993,1.1993,1.1993
1977-02-11,1.1998,1.1998,1.1998,1.1998
1977-02-14,1.2034,1.2034,1.2034,1.2034
1977-02-15,1.2014,1.2014,1.2014,1.2014
1977-02-16,1.2012,1.2012,1.2012,1.2012
1977-02-17,1.2012,1.2012,1.2012,1.2012
1977-02-18,1.2018,1.2018,1.2018,1.2018
1977-02-21,1.2028,1.2028,1.2028,1.2028
1977-02-22,1.2021,1.2021,1.2021,1.2021
1977-02-23,1.2019,1.2019,1.2019,1.2019
1977-02-24,1.1996,1.1996,1.1996,1.1996
1977-02-25,1.2025000000000001,1.2025000000000001,1.2025000000000001,1.2025000000000001
1977-02-28,1.2032,1.2032,1.2032,1.2032
1977-03-01,1.2008,1.2008,1.2008,1.2008
1977-03-02,1.2014,1.2014,1.2014,1.2014
1977-03-03,1.2019,1.2019,1.2019,1.2019
1977-03-04,1.2014,1.2014,1.2014,1.2014
1977-03-07,1.2003,1.2003,1.2003,1.2003
1977-03-08,1.2001,1.2001,1.2001,1.2001
1977-03-09,1.199,1.199,1.199,1.199
1977-03-10,1.1988,1.1988,1.1988,1.1988
1977-03-11,1.1988,1.1988,1.1988,1.1988
1977-03-14,1.1988,1.1988,1.1988,1.1988
1977-03-15,1.199,1.199,1.199,1.199
1977-03-16,1.2001,1.2001,1.2001,1.2001
1977-03-17,1.2005,1.2005,1.2005,1.2005
1977-03-18,1.2006000000000001,1.2006000000000001,1.2006000000000001,1.2006000000000001
1977-03-21,1.2009,1.2009,1.2009,1.2009
1977-03-22,1.2012,1.2012,1.2012,1.2012
1977-03-23,1.2018,1.2018,1.2018,1.2018
1977-03-24,1.2014,1.2014,1.2014,1.2014
1977-03-25,1.2009,1.2009,1.2009,1.2009
1977-03-28,1.2018,1.2018,1.2018,1.2018
1977-03-29,1.2016,1.2016,1.2016,1.2016
1977-03-30,1.2016,1.2016,1.2016,1.2016
1977-03-31,1.2015,1.2015,1.2015,1.2015
1977-04-01,1.2009,1.2009,1.2009,1.2009
1977-04-04,1.2012,1.2012,1.2012,1.2012
1977-04-05,1.2012,1.2012,1.2012,1.2012
1977-04-06,1.2012,1.2012,1.2012,1.2012
1977-04-07,1.2018,1.2018,1.2018,1.2018
1977-04-12,1.2041,1.2041,1.2041,1.2041
1977-04-13,1.2073,1.2073,1.2073,1.2073
1977-04-14,1.206,1.206,1.206,1.206
1977-04-15,1.2063,1.2063,1.2063,1.2063
1977-04-18,1.2074,1.2074,1.2074,1.2074
1977-04-19,1.2077,1.2077,1.2077,1.2077
1977-04-20,1.2056,1.2056,1.2056,1.2056
1977-04-21,1.206,1.206,1.206,1.206
1977-04-22,1.206,1.206,1.206,1.206
1977-04-25,1.2077,1.2077,1.2077,1.2077
1977-04-26,1.207,1.207,1.207,1.207
1977-04-27,1.2093,1.2093,1.2093,1.2093
1977-04-28,1.2107,1.2107,1.2107,1.2107
1977-04-29,1.2118,1.2118,1.2118,1.2118
1977-05-02,1.2114,1.2114,1.2114,1.2114
1977-05-03,1.209,1.209,1.209,1.209
1977-05-04,1.2136,1.2136,1.2136,1.2136
1977-05-05,1.2132,1.2132,1.2132,1.2132
1977-05-06,1.2121,1.2121,1.2121,1.2121
1977-05-09,1.2098,1.2098,1.2098,1.2098
1977-05-10,1.209,1.209,1.209,1.209
1977-05-11,1.206,1.206,1.206,1.206
1977-05-12,1.2067,1.2067,1.2067,1.2067
1977-05-13,1.209,1.209,1.209,1.209
1977-05-16,1.2086000000000001,1.2086000000000001,1.2086000000000001,1.2086000000000001
1977-05-17,1.2099,1.2099,1.2099,1.2099
1977-05-18,1.2107999999999999,1.2107999999999999,1.2107999999999999,1.2107999999999999
1977-05-19,1.211,1.211,1.211,1.211
1977-05-20,1.2098,1.2098,1.2098,1.2098
1977-05-23,1.2089,1.2089,1.2089,1.2089
1977-05-24,1.2093,1.2093,1.2093,1.2093
1977-05-25,1.211,1.211,1.211,1.211
1977-05-26,1.2114,1.2114,1.2114,1.2114
1977-05-27,1.2101,1.2101,1.2101,1.2101
1977-05-31,1.2107,1.2107,1.2107,1.2107
1977-06-01,1.2105,1.2105,1.2105,1.2105
1977-06-02,1.2115,1.2115,1.2115,1.2115
1977-06-03,1.2107,1.2107,1.2107,1.2107
1977-06-06,1.2107,1.2107,1.2107,1.2107
1977-06-08,1.2099,1.2099,1.2099,1.2099
1977-06-09,1.2099,1.2099,1.2099,1.2099
1977-06-10,1.2098,1.2098,1.2098,1.2098
1977-06-13,1.2101,1.2101,1.2101,1.2101
1977-06-14,1.2102,1.2102,1.2102,1.2102
1977-06-15,1.2102,1.2102,1.2102,1.2102
1977-06-16,1.2102,1.2102,1.2102,1.2102
1977-06-17,1.2092,1.2092,1.2092,1.2092
1977-06-20,1.2086000000000001,1.2086000000000001,1.2086000000000001,1.2086000000000001
1977-06-21,1.2089,1.2089,1.2089,1.2089
1977-06-22,1.2089,1.2089,1.2089,1.2089
1977-06-23,1.2095,1.2095,1.2095,1.2095
1977-06-24,1.209,1.209,1.209,1.209
1977-06-27,1.2095,1.2095,1.2095,1.2095
1977-06-28,1.2096,1.2096,1.2096,1.2096
1977-06-29,1.2145,1.2145,1.2145,1.2145
1977-06-30,1.2143,1.2143,1.2143,1.2143
1977-07-01,1.2145,1.2145,1.2145,1.2145
1977-07-04,1.2219,1.2219,1.2219,1.2219
1977-07-05,1.2234,1.2234,1.2234,1.2234
1977-07-06,1.2222,1.2222,1.2222,1.2222
1977-07-07,1.2255,1.2255,1.2255,1.2255
1977-07-08,1.2247,1.2247,1.2247,1.2247
1977-07-11,1.2314,1.2314,1.2314,1.2314
1977-07-12,1.2115,1.2115,1.2115,1.2115
1977-07-13,1.2142,1.2142,1.2142,1.2142
1977-07-14,1.2117,1.2117,1.2117,1.2117
1977-07-15,1.2139,1.2139,1.2139,1.2139
1977-07-18,1.2185,1.2185,1.2185,1.2185
1977-07-19,1.2209,1.2209,1.2209,1.2209
1977-07-20,1.2238,1.2238,1.2238,1.2238
1977-07-21,1.2226,1.2226,1.2226,1.2226
1977-07-22,1.2243,1.2243,1.2243,1.2243
1977-07-25,1.229,1.229,1.229,1.229
1977-07-26,1.2302,1.2302,1.2302,1.2302
1977-07-27,1.2259,1.2259,1.2259,1.2259
1977-07-28,1.2218,1.2218,1.2218,1.2218
1977-07-29,1.2134,1.2134,1.2134,1.2134
1977-08-01,1.2115,1.2115,1.2115,1.2115
1977-08-02,1.216,1.216,1.216,1.216
1977-08-03,1.2176,1.2176,1.2176,1.2176
1977-08-04,1.214,1.214,1.214,1.214
1977-08-05,1.2147999999999999,1.2147999999999999,1.2147999999999999,1.2147999999999999
1977-08-08,1.2083,1.2083,1.2083,1.2083
1977-08-09,1.2104,1.2104,1.2104,1.2104
1977-08-10,1.207,1.207,1.207,1.207
1977-08-11,1.2083,1.2083,1.2083,1.2083
1977-08-12,1.2035,1.2035,1.2035,1.2035
1977-08-15,1.2022,1.2022,1.2022,1.2022
1977-08-16,1.1985999999999999,1.1985999999999999,1.1985999999999999,1.1985999999999999
1977-08-17,1.2015,1.2015,1.2015,1.2015
1977-08-18,1.2032,1.2032,1.2032,1.2032
1977-08-19,1.2034,1.2034,1.2034,1.2034
1977-08-22,1.2061,1.2061,1.2061,1.2061
1977-08-23,1.2066,1.2066,1.2066,1.2066
1977-08-24,1.2107999999999999,1.2107999999999999,1.2107999999999999,1.2107999999999999
1977-08-25,1.2076,1.2076,1.2076,1.2076
1977-08-26,1.2076,1.2076,1.2076,1.2076
1977-08-30,1.2041,1.2041,1.2041,1.2041
1977-08-31,1.2066,1.2066,1.2066,1.2066
1977-09-01,1.2053,1.2053,1.2053,1.2053
1977-09-02,1.205,1.205,1.205,1.205
1977-09-05,1.2031,1.2031,1.2031,1.2031
1977-09-06,1.2032,1.2032,1.2032,1.2032
1977-09-07,1.2056,1.2056,1.2056,1.2056
1977-09-08,1.2032,1.2032,1.2032,1.2032
1977-09-09,1.2018,1.2018,1.2018,1.2018
1977-09-12,1.2002,1.2002,1.2002,1.2002
1977-09-13,1.2002,1.2002,1.2002,1.2002
1977-09-14,1.1985999999999999,1.1985999999999999,1.1985999999999999,1.1985999999999999
1977-09-15,1.2005,1.2005,1.2005,1.2005
1977-09-16,1.2002,1.2002,1.2002,1.2002
1977-09-19,1.2012,1.2012,1.2012,1.2012
1977-09-20,1.2015,1.2015,1.2015,1.2015
1977-09-21,1.2022,1.2022,1.2022,1.2022
1977-09-22,1.2014,1.2014,1.2014,1.2014
1977-09-23,1.2002,1.2002,1.2002,1.2002
1977-09-26,1.2008,1.2008,1.2008,1.2008
1977-09-27,1.199,1.199,1.199,1.199
1977-09-28,1.2002,1.2002,1.2002,1.2002
1977-09-29,1.2021,1.2021,1.2021,1.2021
1977-09-30,1.2074,1.2074,1.2074,1.2074
1977-10-03,1.214,1.214,1.214,1.214
1977-10-04,1.2102,1.2102,1.2102,1.2102
1977-10-05,1.2105,1.2105,1.2105,1.2105
1977-10-06,1.2134,1.2134,1.2134,1.2134
1977-10-07,1.2132,1.2132,1.2132,1.2132
1977-10-10,1.2127,1.2127,1.2127,1.2127
1977-10-11,1.2101,1.2101,1.2101,1.2101
1977-10-12,1.2133,1.2133,1.2133,1.2133
1977-10-13,1.2158,1.2158,1.2158,1.2158
1977-10-14,1.2183,1.2183,1.2183,1.2183
1977-10-17,1.2234,1.2234,1.2234,1.2234
1977-10-18,1.2226,1.2226,1.2226,1.2226
1977-10-19,1.2223,1.2223,1.2223,1.2223
1977-10-20,1.2186,1.2186,1.2186,1.2186
1977-10-21,1.2198,1.2198,1.2198,1.2198
1977-10-24,1.2234,1.2234,1.2234,1.2234
1977-10-25,1.2222,1.2222,1.2222,1.2222
1977-10-26,1.2227999999999999,1.2227999999999999,1.2227999999999999,1.2227999999999999
1977-10-27,1.2213,1.2213,1.2213,1.2213
1977-10-28,1.2229,1.2229,1.2229,1.2229
1977-10-31,1.2264,1.2264,1.2264,1.2264
1977-11-01,1.2323,1.2323,1.2323,1.2323
1977-11-02,1.229,1.229,1.229,1.229
1977-11-03,1.2288000000000001,1.2288000000000001,1.2288000000000001,1.2288000000000001
1977-11-04,1.2248999999999999,1.2248999999999999,1.2248999999999999,1.2248999999999999
1977-11-07,1.224,1.224,1.224,1.224
1977-11-08,1.2237,1.2237,1.2237,1.2237
1977-11-09,1.2215,1.2215,1.2215,1.2215
1977-11-10,1.2238,1.2238,1.2238,1.2238
1977-11-11,1.2243,1.2243,1.2243,1.2243
1977-11-14,1.2273,1.2273,1.2273,1.2273
1977-11-15,1.2259,1.2259,1.2259,1.2259
1977-11-16,1.2268,1.2268,1.2268,1.2268
1977-11-17,1.2267000000000001,1.2267000000000001,1.2267000000000001,1.2267000000000001
1977-11-18,1.2284,1.2284,1.2284,1.2284
1977-11-21,1.2299,1.2299,1.2299,1.2299
1977-11-22,1.2302,1.2302,1.2302,1.2302
1977-11-23,1.2317,1.2317,1.2317,1.2317
1977-11-24,1.2349999999999999,1.2349999999999999,1.2349999999999999,1.2349999999999999
1977-11-25,1.2366,1.2366,1.2366,1.2366
1977-11-28,1.2375,1.2375,1.2375,1.2375
1977-11-29,1.2341,1.2341,1.2341,1.2341
1977-11-30,1.2324,1.2324,1.2324,1.2324
1977-12-01,1.2375,1.2375,1.2375,1.2375
1977-12-02,1.2337,1.2337,1.2337,1.2337
1977-12-05,1.2461,1.2461,1.2461,1.2461
1977-12-06,1.2497,1.2497,1.2497,1.2497
1977-12-07,1.2530000000000001,1.2530000000000001,1.2530000000000001,1.2530000000000001
1977-12-08,1.2511,1.2511,1.2511,1.2511
1977-12-09,1.245,1.245,1.245,1.245
1977-12-12,1.2508,1.2508,1.2508,1.2508
1977-12-13,1.2596,1.2596,1.2596,1.2596
1977-12-14,1.2671000000000001,1.2671000000000001,1.2671000000000001,1.2671000000000001
1977-12-15,1.2609,1.2609,1.2609,1.2609
1977-12-16,1.266,1.266,1.266,1.266
1977-12-19,1.2745,1.2745,1.2745,1.2745
1977-12-20,1.2781,1.2781,1.2781,1.2781
1977-12-21,1.2770000000000001,1.2770000000000001,1.2770000000000001,1.2770000000000001
1977-12-22,1.2622,1.2622,1.2622,1.2622
1977-12-23,1.2636,1.2636,1.2636,1.2636
1977-12-28,1.276,1.276,1.276,1.276
1977-12-29,1.2858,1.2858,1.2858,1.2858
1977-12-30,1.2892000000000001,1.2892000000000001,1.2892000000000001,1.2892000000000001
1978-01-03,1.3016,1.3016,1.3016,1.3016
1978-01-04,1.3067,1.3067,1.3067,1.3067
1978-01-05,1.2671000000000001,1.2671000000000001,1.2671000000000001,1.2671000000000001
1978-01-06,1.2757,1.2757,1.2757,1.2757
1978-01-09,1.2721,1.2721,1.2721,1.2721
1978-01-10,1.2741,1.2741,1.2741,1.2741
1978-01-11,1.2837,1.2837,1.2837,1.2837
1978-01-12,1.287,1.287,1.287,1.287
1978-01-13,1.2791000000000001,1.2791000000000001,1.2791000000000001,1.2791000000000001
1978-01-16,1.2807,1.2807,1.2807,1.2807
1978-01-17,1.2744,1.2744,1.2744,1.2744
1978-01-18,1.2744,1.2744,1.2744,1.2744
1978-01-19,1.2772999999999999,1.2772999999999999,1.2772999999999999,1.2772999999999999
1978-01-20,1.2793999999999999,1.2793999999999999,1.2793999999999999,1.2793999999999999
1978-01-23,1.2842,1.2842,1.2842,1.2842
1978-01-24,1.286,1.286,1.286,1.286
1978-01-25,1.2902,1.2902,1.2902,1.2902
1978-01-26,1.2882,1.2882,1.2882,1.2882
1978-01-27,1.2854999999999999,1.2854999999999999,1.2854999999999999,1.2854999999999999
1978-01-30,1.2822,1.2822,1.2822,1.2822
1978-01-31,1.2863,1.2863,1.2863,1.2863
1978-02-01,1.2814,1.2814,1.2814,1.2814
1978-02-02,1.2789,1.2789,1.2789,1.2789
1978-02-03,1.2762,1.2762,1.2762,1.2762
1978-02-06,1.2762,1.2762,1.2762,1.2762
1978-02-07,1.2757,1.2757,1.2757,1.2757
1978-02-08,1.2781,1.2781,1.2781,1.2781
1978-02-09,1.2762,1.2762,1.2762,1.2762
1978-02-10,1.2778,1.2778,1.2778,1.2778
1978-02-13,1.2817,1.2817,1.2817,1.2817
1978-02-14,1.2878,1.2878,1.2878,1.2878
1978-02-15,1.2878,1.2878,1.2878,1.2878
1978-02-16,1.293,1.293,1.293,1.293
1978-02-17,1.2967,1.2967,1.2967,1.2967
1978-02-20,1.3098,1.3098,1.3098,1.3098
1978-02-21,1.3038,1.3038,1.3038,1.3038
1978-02-22,1.3054999999999999,1.3054999999999999,1.3054999999999999,1.3054999999999999
1978-02-23,1.3153000000000001,1.3153000000000001,1.3153000000000001,1.3153000000000001
1978-02-24,1.3103,1.3103,1.3103,1.3103
1978-02-27,1.3024,1.3024,1.3024,1.3024
1978-02-28,1.3135,1.3135,1.3135,1.3135
1978-03-01,1.3203,1.3203,1.3203,1.3203
1978-03-02,1.3224,1.3224,1.3224,1.3224
1978-03-03,1.3132,1.3132,1.3132,1.3132
1978-03-06,1.3125,1.3125,1.3125,1.3125
1978-03-07,1.317,1.317,1.317,1.317
1978-03-08,1.316,1.316,1.316,1.316
1978-03-09,1.3084,1.3084,1.3084,1.3084
1978-03-10,1.2965,1.2965,1.2965,1.2965
1978-03-13,1.3031,1.3031,1.3031,1.3031
1978-03-14,1.3062,1.3062,1.3062,1.3062
1978-03-15,1.3074,1.3074,1.3074,1.3074
1978-03-16,1.3142,1.3142,1.3142,1.3142
1978-03-17,1.3132,1.3132,1.3132,1.3132
1978-03-20,1.3161,1.3161,1.3161,1.3161
1978-03-21,1.3099,1.3099,1.3099,1.3099
1978-03-22,1.312,1.312,1.312,1.312
1978-03-23,1.3139,1.3139,1.3139,1.3139
1978-03-28,1.3215,1.3215,1.3215,1.3215
1978-03-29,1.3228,1.3228,1.3228,1.3228
1978-03-30,1.3214000000000001,1.3214000000000001,1.3214000000000001,1.3214000000000001
1978-03-31,1.3323,1.3323,1.3323,1.3323
1978-04-03,1.3333,1.3333,1.3333,1.3333
1978-04-04,1.3263,1.3263,1.3263,1.3263
1978-04-05,1.3284,1.3284,1.3284,1.3284
1978-04-06,1.3309,1.3309,1.3309,1.3309
1978-04-07,1.3312,1.3312,1.3312,1.3312
1978-04-10,1.3341,1.3341,1.3341,1.3341
1978-04-11,1.3312,1.3312,1.3312,1.3312
1978-04-12,1.3325,1.3325,1.3325,1.3325
1978-04-13,1.3287,1.3287,1.3287,1.3287
1978-04-14,1.3249,1.3249,1.3249,1.3249
1978-04-17,1.3161,1.3161,1.3161,1.3161
1978-04-18,1.3134000000000001,1.3134000000000001,1.3134000000000001,1.3134000000000001
1978-04-19,1.3148,1.3148,1.3148,1.3148
1978-04-20,1.2974999999999999,1.2974999999999999,1.2974999999999999,1.2974999999999999
1978-04-21,1.298,1.298,1.298,1.298
1978-04-24,1.297,1.297,1.297,1.297
1978-04-25,1.2984,1.2984,1.2984,1.2984
1978-04-26,1.297,1.297,1.297,1.297
1978-04-27,1.3038,1.3038,1.3038,1.3038
1978-04-28,1.3026,1.3026,1.3026,1.3026
1978-05-02,1.2972000000000001,1.2972000000000001,1.2972000000000001,1.2972000000000001
1978-05-03,1.2979,1.2979,1.2979,1.2979
1978-05-04,1.3034,1.3034,1.3034,1.3034
1978-05-05,1.3002,1.3002,1.3002,1.3002
1978-05-08,1.2927,1.2927,1.2927,1.2927
1978-05-09,1.2887,1.2887,1.2887,1.2887
1978-05-10,1.292,1.292,1.292,1.292
1978-05-11,1.2875,1.2875,1.2875,1.2875
1978-05-12,1.2827,1.2827,1.2827,1.2827
1978-05-15,1.2786,1.2786,1.2786,1.2786
1978-05-16,1.2721,1.2721,1.2721,1.2721
1978-05-17,1.2716,1.2716,1.2716,1.2716
1978-05-18,1.2849,1.2849,1.2849,1.2849
1978-05-19,1.2809,1.2809,1.2809,1.2809
1978-05-22,1.2747,1.2747,1.2747,1.2747
1978-05-23,1.2741,1.2741,1.2741,1.2741
1978-05-24,1.2753999999999999,1.2753999999999999,1.2753999999999999,1.2753999999999999
1978-05-25,1.278,1.278,1.278,1.278
1978-05-26,1.2785,1.2785,1.2785,1.2785
1978-05-30,1.2837,1.2837,1.2837,1.2837
1978-05-31,1.2934999999999999,1.2934999999999999,1.2934999999999999,1.2934999999999999
1978-06-01,1.2943,1.2943,1.2943,1.2943
1978-06-02,1.2982,1.2982,1.2982,1.2982
1978-06-05,1.294,1.294,1.294,1.294
1978-06-06,1.2928,1.2928,1.2928,1.2928
1978-06-07,1.2958,1.2958,1.2958,1.2958
1978-06-08,1.2977,1.2977,1.2977,1.2977
1978-06-09,1.2958,1.2958,1.2958,1.2958
1978-06-12,1.2993999999999999,1.2993999999999999,1.2993999999999999,1.2993999999999999
1978-06-13,1.2992,1.2992,1.2992,1.2992
1978-06-14,1.299,1.299,1.299,1.299
1978-06-15,1.294,1.294,1.294,1.294
1978-06-16,1.2943,1.2943,1.2943,1.2943
1978-06-19,1.2957,1.2957,1.2957,1.2957
1978-06-20,1.2997,1.2997,1.2997,1.2997
1978-06-21,1.3041,1.3041,1.3041,1.3041
1978-06-22,1.2974999999999999,1.2974999999999999,1.2974999999999999,1.2974999999999999
1978-06-23,1.3038,1.3038,1.3038,1.3038
1978-06-26,1.3048,1.3048,1.3048,1.3048
1978-06-27,1.3038,1.3038,1.3038,1.3038
1978-06-28,1.307,1.307,1.307,1.307
1978-06-29,1.3075,1.3075,1.3075,1.3075
1978-06-30,1.3091,1.3091,1.3091,1.3091
1978-07-03,1.3141,1.3141,1.3141,1.3141
1978-07-04,1.3254000000000001,1.3254000000000001,1.3254000000000001,1.3254000000000001
1978-07-05,1.3231,1.3231,1.3231,1.3231
1978-07-06,1.313,1.313,1.313,1.313
1978-07-07,1.3195999999999999,1.3195999999999999,1.3195999999999999,1.3195999999999999
1978-07-10,1.328,1.328,1.328,1.328
1978-07-11,1.3228,1.3228,1.3228,1.3228
1978-07-12,1.3193,1.3193,1.3193,1.3193
1978-07-13,1.3219,1.3219,1.3219,1.3219
1978-07-14,1.3193,1.3193,1.3193,1.3193
1978-07-17,1.3149,1.3149,1.3149,1.3149
1978-07-18,1.3151,1.3151,1.3151,1.3151
1978-07-19,1.3187,1.3187,1.3187,1.3187
1978-07-20,1.3205,1.3205,1.3205,1.3205
1978-07-21,1.3237999999999999,1.3237999999999999,1.3237999999999999,1.3237999999999999
1978-07-24,1.3309,1.3309,1.3309,1.3309
1978-07-25,1.3275000000000001,1.3275000000000001,1.3275000000000001,1.3275000000000001
1978-07-26,1.3242,1.3242,1.3242,1.3242
1978-07-27,1.3233,1.3233,1.3233,1.3233
1978-07-28,1.3321,1.3321,1.3321,1.3321
1978-07-31,1.3335,1.3335,1.3335,1.3335
1978-08-01,1.3357999999999999,1.3357999999999999,1.3357999999999999,1.3357999999999999
1978-08-02,1.3348,1.3348,1.3348,1.3348
1978-08-03,1.3357,1.3357,1.3357,1.3357
1978-08-04,1.3376000000000001,1.3376000000000001,1.3376000000000001,1.3376000000000001
1978-08-07,1.3455,1.3455,1.3455,1.3455
1978-08-08,1.3538999999999999,1.3538999999999999,1.3538999999999999,1.3538999999999999
1978-08-09,1.3605,1.3605,1.3605,1.3605
1978-08-10,1.3635,1.3635,1.3635,1.3635
1978-08-11,1.3716,1.3716,1.3716,1.3716
1978-08-14,1.3868,1.3868,1.3868,1.3868
1978-08-15,1.3879000000000001,1.3879000000000001,1.3879000000000001,1.3879000000000001
1978-08-16,1.3872,1.3872,1.3872,1.3872
1978-08-17,1.3576,1.3576,1.3576,1.3576
1978-08-18,1.3643,1.3643,1.3643,1.3643
1978-08-21,1.3477000000000001,1.3477000000000001,1.3477000000000001,1.3477000000000001
1978-08-22,1.3528,1.3528,1.3528,1.3528
1978-08-23,1.3484,1.3484,1.3484,1.3484
1978-08-24,1.3515,1.3515,1.3515,1.3515
1978-08-25,1.3443,1.3443,1.3443,1.3443
1978-08-29,1.3517000000000001,1.3517000000000001,1.3517000000000001,1.3517000000000001
1978-08-30,1.3569,1.3569,1.3569,1.3569
1978-08-31,1.3585,1.3585,1.3585,1.3585
1978-09-01,1.3617,1.3617,1.3617,1.3617
1978-09-04,1.3672,1.3672,1.3672,1.3672
1978-09-05,1.363,1.363,1.363,1.363
1978-09-06,1.3641,1.3641,1.3641,1.3641
1978-09-07,1.3580999999999999,1.3580999999999999,1.3580999999999999,1.3580999999999999
1978-09-08,1.3538999999999999,1.3538999999999999,1.3538999999999999,1.3538999999999999
1978-09-11,1.3512,1.3512,1.3512,1.3512
1978-09-12,1.3548,1.3548,1.3548,1.3548
1978-09-13,1.3635,1.3635,1.3635,1.3635
1978-09-14,1.3593,1.3593,1.3593,1.3593
1978-09-15,1.363,1.363,1.363,1.363
1978-09-18,1.362,1.362,1.362,1.362
1978-09-19,1.3637000000000001,1.3637000000000001,1.3637000000000001,1.3637000000000001
1978-09-20,1.3702,1.3702,1.3702,1.3702
1978-09-21,1.3757,1.3757,1.3757,1.3757
1978-09-22,1.3734,1.3734,1.3734,1.3734
1978-09-25,1.3797,1.3797,1.3797,1.3797
1978-09-26,1.3768,1.3768,1.3768,1.3768
1978-09-27,1.3806,1.3806,1.3806,1.3806
1978-09-28,1.3822,1.3822,1.3822,1.3822
1978-09-29,1.385,1.385,1.385,1.385
1978-10-02,1.3866,1.3866,1.3866,1.3866
1978-10-03,1.3967,1.3967,1.3967,1.3967
1978-10-04,1.4049,1.4049,1.4049,1.4049
1978-10-05,1.4071,1.4071,1.4071,1.4071
1978-10-06,1.4039,1.4039,1.4039,1.4039
1978-10-09,1.4037,1.4037,1.4037,1.4037
1978-10-10,1.4073,1.4073,1.4073,1.4073
1978-10-11,1.4224999999999999,1.4224999999999999,1.4224999999999999,1.4224999999999999
1978-10-12,1.4213,1.4213,1.4213,1.4213
1978-10-13,1.4259,1.4259,1.4259,1.4259
1978-10-16,1.4233,1.4233,1.4233,1.4233
1978-10-17,1.4384000000000001,1.4384000000000001,1.4384000000000001,1.4384000000000001
1978-10-18,1.4409,1.4409,1.4409,1.4409
1978-10-19,1.438,1.438,1.438,1.438
1978-10-20,1.4535,1.4535,1.4535,1.4535
1978-10-23,1.4586000000000001,1.4586000000000001,1.4586000000000001,1.4586000000000001
1978-10-24,1.4577,1.4577,1.4577,1.4577
1978-10-25,1.4738,1.4738,1.4738,1.4738
1978-10-26,1.4905,1.4905,1.4905,1.4905
1978-10-27,1.4929999999999999,1.4929999999999999,1.4929999999999999,1.4929999999999999
1978-10-30,1.52,1.52,1.52,1.52
1978-10-31,1.5117,1.5117,1.5117,1.5117
1978-11-01,1.4374,1.4374,1.4374,1.4374
1978-11-02,1.4176,1.4176,1.4176,1.4176
1978-11-03,1.4047,1.4047,1.4047,1.4047
1978-11-06,1.3978,1.3978,1.3978,1.3978
1978-11-07,1.3996,1.3996,1.3996,1.3996
1978-11-08,1.4108,1.4108,1.4108,1.4108
1978-11-09,1.4096,1.4096,1.4096,1.4096
1978-11-10,1.4055,1.4055,1.4055,1.4055
1978-11-13,1.412,1.412,1.412,1.412
1978-11-14,1.4049,1.4049,1.4049,1.4049
1978-11-15,1.4003999999999999,1.4003999999999999,1.4003999999999999,1.4003999999999999
1978-11-16,1.3889,1.3889,1.3889,1.3889
1978-11-17,1.3818,1.3818,1.3818,1.3818
